profile_id,event_ts,event_name,purchased_7d
925,2025-02-09T08:28:10,SMS Sent,0
1346,2025-02-24T19:24:15,Viewed Product XYZ   ,0
29,2025-01-16T21:02:05,Order Placed,1
1749,2025-02-22T14:44:34,SMS Delivered,1
1193,2025-04-30T01:36:25,Placed Order,1
393,2025-03-20T06:04:10,Email Open,0
820,2025-02-03T20:11:07,Viewed Product XYZ   ,0
2546,2025-01-24T10:00:56,Viewed Product XYZ   ,0
2255,2025-03-04T00:58:45,Active on Site,0
2539,2025-04-05T21:24:37,Blotout Viewed Product Xyz,0
1117,2025-03-07T16:46:50,Order Placed,1
992,2025-01-13T00:00:04,Clicked Email,0
1064,2025-03-25T03:10:25,Viewed Product XYZ   ,0
1217,2025-03-28T01:57:58,Email Open,0
380,2025-02-14T03:29:01,Black Crow Identified,0
1237,2025-02-21T23:06:33,Octane: Quiz Completed: Find The Perfect Eye Shadow   .,0
2380,2025-02-18T19:06:27,Clicked Email,0
2696,2025-03-17T21:50:09,Placed Order,1
2105,2025-01-09T23:08:49,Unsubscribed,0
243,2025-01-14T05:21:09,Viewed Product.,0
2102,2025-03-20T09:30:32,SMS Sent,0
687,2025-02-12T20:12:40,Placed Order,1
1678,2025-02-06T00:39:10,Order Placed,1
1122,2025-04-18T05:33:16,Blotout Viewed Product Xyz,0
2839,2025-01-13T02:36:19,Opened Email,0
2222,2025-02-02T21:04:30,Clicked Email,0
1321,2025-02-10T00:44:44,Viewed Product XYZ   ,0
1259,2025-02-06T16:27:25,SMS Sent,0
2750,2025-03-18T22:48:17,Blotout Viewed Product Xyz,0
123,2025-02-12T09:33:12,Viewed Product XYZ   ,0
2922,2025-04-07T02:38:19,SMS Sent,0
699,2025-01-13T05:20:05,Black Crow Identified,0
1610,2025-02-24T18:51:40,Opened Email,0
769,2025-03-28T14:18:51,Viewed Product.,0
725,2025-02-07T13:40:17,Clicked email link,0
2895,2025-02-05T08:05:00,Octane: Quiz Completed: Find The Perfect Eye Shadow   .,0
293,2025-04-27T18:40:36,Clicked email to unsubscribe,0
218,2025-02-11T21:09:07,Order Placed,1
2209,2025-02-10T12:48:37,Octane: Quiz Completed: Find The Perfect Eye Shadow   .,0
2058,2025-02-09T20:37:07,Clicked email link,0
641,2025-02-17T11:30:46,Placed Order,1
184,2025-04-13T21:23:21,Active on Site,1
2054,2025-03-26T04:12:20,Black Crow Identified,0
1508,2025-02-22T17:58:02,Viewed Product.,0
2668,2025-02-22T04:23:30,Unsubscribed,0
1531,2025-03-18T15:17:07,Viewed Product XYZ   ,0
1712,2025-01-14T00:50:27,Viewed Product XYZ   ,0
275,2025-01-06T11:21:01,Placed Order,1
1253,2025-01-26T12:14:16,SMS Sent,0
1320,2025-02-28T10:29:23,Opened Email,0
132,2025-04-01T22:47:42,Viewed Product.,0
1020,2025-01-21T16:01:25,Blotout Viewed Product Xyz,0
172,2025-03-07T01:15:44,Unsubscribed,0
1968,2025-02-24T22:30:04,Viewed Product XYZ   ,0
272,2025-03-09T08:48:31,Clicked Email,0
767,2025-01-14T01:19:15,Order Placed,1
1737,2025-02-06T17:19:50,SMS Sent,0
1163,2025-04-11T17:59:28,SMS Sent,0
2681,2025-01-14T08:04:38,SMS Sent,0
2556,2025-01-11T23:22:53,Viewed Product.,0
780,2025-02-13T14:08:15,Active on Site,0
2116,2025-04-22T00:15:52,Viewed Product.,0
2209,2025-03-14T01:38:41,Blotout Viewed Product Xyz,0
1332,2025-03-17T08:54:16,SMS Sent,0
1407,2025-02-15T20:07:12,Email Open,0
1946,2025-03-17T20:25:51,SMS Sent,0
1811,2025-02-21T11:52:11,Blotout Viewed Product Xyz,0
2307,2025-04-05T20:37:49,Active on Site,0
2949,2025-04-30T01:24:22,Viewed Product XYZ   ,0
239,2025-04-07T03:28:55,SMS Delivered,1
943,2025-01-19T17:30:39,Clicked Email,0
640,2025-04-11T03:01:41,Email Open,0
299,2025-01-15T12:57:50,Clicked email to unsubscribe,0
2557,2025-04-10T13:06:26,Order Placed,1
1452,2025-01-27T00:09:15,Viewed Product.,0
850,2025-03-08T08:49:27,Order Placed,1
2414,2025-01-12T07:26:35,Opened Email,0
2677,2025-02-10T18:04:51,Opened Email,0
1591,2025-02-21T17:10:13,Unsubscribed,1
2171,2025-01-28T11:27:42,Email Open,0
2220,2025-02-21T01:36:03,SMS Delivered,0
310,2025-03-17T03:09:45,Opened Email,0
1533,2025-04-22T09:10:46,Clicked email to unsubscribe,0
332,2025-04-17T03:20:49,SMS Sent,0
1617,2025-01-15T12:07:52,SMS Sent,0
1322,2025-04-26T00:21:15,Clicked email link,0
1744,2025-03-02T09:47:14,SMS Delivered,0
2553,2025-01-10T21:50:32,Octane: Quiz Completed: Find The Perfect Eye Shadow   .,0
616,2025-03-07T15:38:18,Clicked email to unsubscribe,0
2623,2025-03-17T14:45:11,Clicked email to unsubscribe,1
2226,2025-03-15T14:12:33,Viewed Product XYZ   ,0
1080,2025-03-18T00:44:57,Black Crow Identified,0
1319,2025-04-16T17:07:09,Clicked email to unsubscribe,0
1477,2025-02-24T17:20:34,Viewed Product.,0
1747,2025-04-30T07:40:58,Opened Email,0
2143,2025-02-19T12:44:54,Octane: Quiz Completed: Find The Perfect Eye Shadow   .,0
660,2025-04-24T12:21:07,Blotout Viewed Product Xyz,0
1186,2025-04-01T05:00:43,SMS Sent,0
2315,2025-01-07T21:48:36,Octane: Quiz Completed: Find The Perfect Eye Shadow   .,0
1939,2025-03-17T03:00:08,SMS Delivered,0
1044,2025-03-03T20:02:32,Email Open,0
72,2025-01-05T08:11:12,SMS Sent,0
1529,2025-03-08T21:49:25,SMS Sent,0
761,2025-04-08T17:01:11,Octane: Quiz Completed: Find The Perfect Eye Shadow   .,0
120,2025-01-10T23:27:48,Viewed Product.,0
1110,2025-02-05T10:24:39,Octane: Quiz Completed: Find The Perfect Eye Shadow   .,0
1592,2025-02-25T02:07:16,Viewed Product.,0
661,2025-02-25T03:29:54,SMS Sent,0
2912,2025-03-27T03:29:27,Active on Site,0
2819,2025-01-28T06:21:35,Order Placed,1
2057,2025-01-05T05:53:00,Clicked Email,0
1009,2025-01-23T23:01:31,Clicked email to unsubscribe,0
2406,2025-02-21T19:44:59,Order Placed,1
179,2025-01-11T03:04:38,Blotout Viewed Product Xyz,0
301,2025-03-20T22:44:44,Viewed Product.,0
1504,2025-03-17T04:20:29,Clicked email link,0
1427,2025-02-05T23:56:29,SMS Delivered,0
1688,2025-04-22T16:36:55,Clicked Email,0
1516,2025-02-15T15:38:46,Clicked email to unsubscribe,0
301,2025-03-17T19:03:11,Placed Order,1
122,2025-02-01T12:51:56,Clicked email to unsubscribe,0
1440,2025-01-15T23:20:52,Black Crow Identified,0
2634,2025-03-24T02:33:18,Clicked email to unsubscribe,0
419,2025-04-25T08:00:43,Order Placed,1
1496,2025-04-11T17:25:21,Blotout Viewed Product Xyz,0
1601,2025-02-28T14:06:40,SMS Delivered,0
1143,2025-01-03T12:38:55,Clicked email link,0
617,2025-04-17T23:24:18,Opened Email,0
2370,2025-01-23T14:11:16,Viewed Product XYZ   ,0
2697,2025-02-03T10:03:18,Clicked email link,0
2927,2025-04-02T19:41:38,SMS Sent,0
235,2025-03-25T12:12:28,Black Crow Identified,0
2190,2025-02-05T16:05:26,Order Placed,1
2331,2025-01-26T11:03:53,Order Placed,1
974,2025-02-26T19:17:48,Octane: Quiz Completed: Find The Perfect Eye Shadow   .,0
289,2025-03-23T05:30:56,Placed Order,1
1301,2025-02-27T10:06:56,Placed Order,1
181,2025-02-07T06:02:28,Clicked Email,0
278,2025-03-30T10:26:02,SMS Sent,1
2336,2025-03-06T19:12:17,Blotout Viewed Product Xyz,0
1218,2025-04-26T16:13:24,Placed Order,1
303,2025-02-08T11:03:13,Active on Site,1
2833,2025-04-29T19:51:45,SMS Delivered,0
1556,2025-02-09T13:47:57,Black Crow Identified,0
730,2025-02-27T01:51:08,Email Open,0
2760,2025-01-26T21:57:40,Clicked email link,0
218,2025-04-21T08:47:15,SMS Sent,0
853,2025-02-25T13:33:39,Clicked email link,0
1090,2025-01-12T23:33:08,Active on Site,0
2931,2025-01-14T11:10:22,Placed Order,1
129,2025-02-03T08:40:38,SMS Delivered,0
1291,2025-02-11T14:47:09,Black Crow Identified,0
757,2025-01-16T22:30:38,Clicked email to unsubscribe,0
2749,2025-04-21T19:09:01,SMS Delivered,0
283,2025-03-25T18:01:59,Opened Email,1
617,2025-04-17T09:38:05,Octane: Quiz Completed: Find The Perfect Eye Shadow   .,0
2074,2025-02-21T04:46:34,Placed Order,1
1237,2025-02-14T15:54:45,Blotout Viewed Product Xyz,0
2090,2025-04-07T14:47:15,Clicked Email,0
220,2025-04-08T18:06:38,Octane: Quiz Completed: Find The Perfect Eye Shadow   .,0
55,2025-01-21T21:11:51,Opened Email,0
2494,2025-01-03T09:03:53,Order Placed,1
1937,2025-02-27T20:22:32,Clicked email link,0
3000,2025-02-28T20:47:38,Opened Email,0
1363,2025-01-03T18:45:02,Clicked email link,0
2783,2025-03-21T04:34:12,Email Open,0
1779,2025-03-08T06:27:40,Viewed Product XYZ   ,1
1003,2025-03-25T07:19:12,Clicked email to unsubscribe,0
2015,2025-01-15T15:08:51,Black Crow Identified,0
632,2025-01-25T12:43:25,Clicked Email,0
1904,2025-03-24T20:57:43,Clicked email to unsubscribe,0
1038,2025-01-03T22:56:26,Active on Site,0
471,2025-02-17T23:02:46,SMS Sent,0
2376,2025-02-02T10:16:19,Viewed Product.,0
2081,2025-01-02T22:53:02,Order Placed,1
2012,2025-01-25T22:37:08,Clicked Email,0
1298,2025-03-09T21:17:35,SMS Delivered,0
409,2025-02-14T03:02:24,Unsubscribed,0
2527,2025-03-01T19:08:38,Clicked Email,0
2275,2025-04-17T10:21:29,Active on Site,0
2505,2025-03-08T23:32:21,Clicked email to unsubscribe,0
327,2025-03-15T14:54:38,SMS Delivered,0
2345,2025-03-18T20:44:44,Active on Site,0
1897,2025-04-20T11:48:30,Clicked email to unsubscribe,1
2264,2025-04-02T04:07:44,SMS Delivered,0
399,2025-01-30T11:42:48,Clicked email to unsubscribe,0
2450,2025-02-17T17:35:43,Clicked email to unsubscribe,0
1631,2025-04-16T19:15:01,Clicked email to unsubscribe,0
2197,2025-01-06T05:02:31,Order Placed,1
927,2025-04-03T01:57:03,SMS Delivered,0
2597,2025-04-11T02:18:51,Clicked email link,0
821,2025-03-06T00:56:56,Active on Site,0
2383,2025-03-06T21:35:54,Clicked email to unsubscribe,0
1170,2025-02-17T22:41:35,Active on Site,0
2314,2025-03-17T04:37:03,Clicked email to unsubscribe,0
2795,2025-03-23T08:52:52,Viewed Product XYZ   ,0
1020,2025-03-28T03:26:45,Clicked email to unsubscribe,0
2097,2025-03-12T05:55:01,Clicked email to unsubscribe,0
2652,2025-03-19T12:46:46,Active on Site,0
598,2025-01-09T23:45:57,Blotout Viewed Product Xyz,0
2221,2025-03-08T18:55:33,Email Open,0
2839,2025-04-25T02:52:30,Blotout Viewed Product Xyz,0
1931,2025-01-10T12:30:13,Email Open,0
1877,2025-01-20T16:48:24,Clicked email link,0
2597,2025-03-06T13:38:40,Order Placed,1
1825,2025-02-25T15:12:13,Octane: Quiz Completed: Find The Perfect Eye Shadow   .,0
1515,2025-04-14T19:58:36,Clicked email link,0
2312,2025-04-07T23:21:19,Clicked Email,0
2626,2025-01-11T23:08:31,Active on Site,0
1808,2025-02-04T09:43:57,Unsubscribed,0
1395,2025-03-04T09:42:51,Clicked Email,0
2565,2025-02-10T00:44:54,Opened Email,0
2417,2025-02-22T13:04:52,Opened Email,0
904,2025-04-05T06:36:31,Viewed Product.,0
1687,2025-04-12T20:34:56,Blotout Viewed Product Xyz,0
2465,2025-02-02T14:56:14,Placed Order,1
803,2025-04-14T02:51:25,Unsubscribed,0
2668,2025-01-18T20:02:36,Octane: Quiz Completed: Find The Perfect Eye Shadow   .,0
873,2025-04-11T08:03:35,Clicked email link,0
2724,2025-01-27T05:22:21,Active on Site,0
1701,2025-04-05T05:45:50,Black Crow Identified,0
1131,2025-01-22T03:19:12,Active on Site,0
107,2025-01-27T15:30:37,Active on Site,0
2019,2025-03-04T10:33:55,Blotout Viewed Product Xyz,0
1576,2025-04-10T02:53:13,Placed Order,1
2035,2025-02-13T03:56:51,Blotout Viewed Product Xyz,0
933,2025-03-03T19:06:46,Blotout Viewed Product Xyz,0
2044,2025-02-10T16:44:12,Octane: Quiz Completed: Find The Perfect Eye Shadow   .,0
2535,2025-03-18T16:24:32,SMS Delivered,0
2879,2025-04-08T23:27:40,Black Crow Identified,0
94,2025-01-23T17:33:34,Octane: Quiz Completed: Find The Perfect Eye Shadow   .,0
2552,2025-03-08T23:31:58,Octane: Quiz Completed: Find The Perfect Eye Shadow   .,0
227,2025-02-10T07:59:04,Clicked Email,0
1424,2025-04-24T14:58:12,Black Crow Identified,0
186,2025-03-26T17:17:57,Opened Email,0
376,2025-01-01T10:09:09,Octane: Quiz Completed: Find The Perfect Eye Shadow   .,0
2080,2025-03-12T03:50:21,Opened Email,0
1891,2025-01-21T14:46:56,Clicked email to unsubscribe,0
2434,2025-04-18T22:01:30,Octane: Quiz Completed: Find The Perfect Eye Shadow   .,0
489,2025-02-23T11:42:37,Clicked Email,0
1751,2025-03-25T10:37:51,Active on Site,0
60,2025-04-12T00:49:59,Order Placed,1
2799,2025-03-04T14:17:29,Viewed Product.,0
2150,2025-02-04T18:57:22,Clicked Email,0
1337,2025-04-16T12:23:31,SMS Sent,0
1729,2025-04-08T16:39:54,SMS Sent,0
550,2025-02-13T16:38:54,Viewed Product.,0
1739,2025-02-25T15:13:03,Black Crow Identified,0
2006,2025-04-19T16:50:28,Clicked Email,0
2319,2025-02-20T08:14:45,SMS Delivered,0
2130,2025-04-08T19:29:54,SMS Sent,0
832,2025-04-07T11:50:26,Blotout Viewed Product Xyz,0
409,2025-04-08T18:15:53,Email Open,0
1454,2025-01-07T14:19:06,Active on Site,0
1699,2025-01-12T19:22:43,Blotout Viewed Product Xyz,0
1535,2025-02-04T10:43:55,Viewed Product.,0
2151,2025-03-04T12:06:22,Blotout Viewed Product Xyz,0
1420,2025-04-29T23:46:05,Active on Site,0
2444,2025-04-20T00:33:02,Email Open,0
2952,2025-03-14T08:45:04,SMS Sent,0
1143,2025-04-19T16:18:32,Octane: Quiz Completed: Find The Perfect Eye Shadow   .,1
914,2025-03-22T08:53:55,SMS Delivered,0
432,2025-04-01T18:56:07,Clicked email to unsubscribe,0
2247,2025-03-12T09:45:35,Active on Site,0
584,2025-01-14T22:40:42,Blotout Viewed Product Xyz,0
713,2025-01-01T15:40:03,Octane: Quiz Completed: Find The Perfect Eye Shadow   .,0
2976,2025-04-19T19:52:28,Black Crow Identified,0
1818,2025-03-29T09:13:08,SMS Sent,0
2970,2025-01-29T03:12:38,Black Crow Identified,0
1092,2025-03-08T02:43:32,SMS Sent,0
2238,2025-02-03T08:20:15,Clicked email to unsubscribe,0
908,2025-04-09T17:13:54,Blotout Viewed Product Xyz,0
1956,2025-01-30T08:17:06,Email Open,0
2388,2025-04-02T17:27:04,Clicked Email,0
880,2025-04-18T04:26:43,Clicked email to unsubscribe,0
1268,2025-02-16T15:17:02,Clicked email link,0
1899,2025-04-01T09:13:11,SMS Delivered,0
1933,2025-02-26T13:37:57,Active on Site,0
303,2025-03-12T06:04:56,Blotout Viewed Product Xyz,0
1723,2025-03-18T20:22:39,Active on Site,0
162,2025-03-09T20:22:28,Clicked email link,0
2215,2025-03-23T09:08:07,SMS Sent,0
1951,2025-03-24T12:29:42,Active on Site,0
2647,2025-01-09T02:04:36,Active on Site,0
1778,2025-04-01T10:44:59,Order Placed,1
1862,2025-01-15T20:44:14,Viewed Product.,0
745,2025-04-15T19:21:14,Viewed Product XYZ   ,0
2507,2025-03-27T19:59:59,Order Placed,1
2796,2025-03-05T19:41:41,Email Open,0
1996,2025-01-18T15:32:19,SMS Delivered,0
2130,2025-02-05T19:35:25,Clicked email link,0
81,2025-01-23T18:12:42,Viewed Product XYZ   ,0
2447,2025-02-13T00:13:33,SMS Delivered,1
794,2025-01-12T04:54:53,Active on Site,0
371,2025-04-12T03:06:05,Opened Email,0
2426,2025-01-16T09:18:27,Placed Order,1
681,2025-01-09T13:06:45,Octane: Quiz Completed: Find The Perfect Eye Shadow   .,0
1345,2025-03-22T04:28:02,Order Placed,1
1649,2025-02-26T06:28:53,Placed Order,1
1972,2025-02-16T10:24:25,Active on Site,0
2995,2025-01-21T06:58:37,Clicked Email,0
2001,2025-01-04T06:27:44,Viewed Product XYZ   ,0
2438,2025-01-01T07:43:20,Viewed Product.,0
1881,2025-01-04T22:29:04,Clicked Email,0
2073,2025-04-20T00:23:33,Email Open,0
2454,2025-01-01T13:24:40,Order Placed,1
2403,2025-04-03T04:54:12,Black Crow Identified,0
2329,2025-04-12T02:26:12,Viewed Product XYZ   ,0
393,2025-03-01T12:07:32,Active on Site,0
1267,2025-03-24T11:49:11,SMS Delivered,0
31,2025-03-19T00:57:05,Clicked email to unsubscribe,0
2475,2025-03-07T21:11:07,Clicked email link,0
1453,2025-02-27T20:20:00,Active on Site,0
470,2025-04-01T14:14:21,Unsubscribed,0
1124,2025-04-15T19:58:11,Order Placed,1
494,2025-01-30T20:12:21,Clicked email to unsubscribe,0
2692,2025-01-28T17:07:58,Blotout Viewed Product Xyz,0
1742,2025-04-29T09:52:55,Email Open,0
1922,2025-02-13T20:22:10,Black Crow Identified,0
1242,2025-02-17T05:52:48,Viewed Product XYZ   ,0
2544,2025-02-18T09:22:15,SMS Sent,0
2158,2025-04-05T02:26:45,Viewed Product.,0
2775,2025-03-22T07:04:56,Clicked email link,1
121,2025-02-21T16:52:56,Viewed Product XYZ   ,0
103,2025-01-27T03:04:35,Octane: Quiz Completed: Find The Perfect Eye Shadow   .,0
926,2025-01-12T19:30:22,Clicked email link,0
2142,2025-01-27T18:04:34,Black Crow Identified,0
2641,2025-03-02T07:04:26,SMS Delivered,0
1569,2025-03-02T04:39:50,Black Crow Identified,0
2290,2025-03-18T07:58:29,Active on Site,0
51,2025-04-01T11:59:17,Clicked email link,0
963,2025-01-10T17:11:24,Order Placed,1
2376,2025-04-08T19:20:08,Order Placed,1
2785,2025-01-10T10:38:37,Blotout Viewed Product Xyz,1
2137,2025-01-23T08:55:46,Octane: Quiz Completed: Find The Perfect Eye Shadow   .,0
958,2025-01-11T12:33:45,SMS Sent,0
1489,2025-01-16T16:06:54,Viewed Product XYZ   ,0
1228,2025-01-27T05:37:46,Blotout Viewed Product Xyz,0
442,2025-04-06T17:40:55,SMS Sent,0
68,2025-01-06T06:51:40,Clicked Email,0
1197,2025-01-11T17:54:12,Clicked email to unsubscribe,0
333,2025-01-18T03:47:24,Placed Order,1
831,2025-01-26T09:10:12,Viewed Product XYZ   ,0
2872,2025-01-02T05:17:24,Viewed Product XYZ   ,0
59,2025-02-22T15:45:05,Blotout Viewed Product Xyz,0
2311,2025-01-03T14:23:50,Clicked email link,0
414,2025-04-04T13:52:10,Placed Order,1
1240,2025-02-26T03:50:52,SMS Delivered,0
295,2025-03-26T07:50:00,Black Crow Identified,0
1117,2025-04-28T09:30:09,Clicked Email,0
501,2025-01-16T13:27:17,Opened Email,0
2841,2025-03-02T18:07:17,Opened Email,0
388,2025-01-18T17:46:46,Unsubscribed,0
1102,2025-03-27T20:39:13,Viewed Product.,0
2777,2025-01-18T06:26:10,Viewed Product.,1
2966,2025-04-12T13:15:11,Order Placed,1
2931,2025-03-25T10:54:29,Active on Site,0
1210,2025-04-15T04:36:05,Opened Email,0
2079,2025-04-17T02:46:12,Active on Site,0
465,2025-03-22T18:58:25,Clicked Email,0
1987,2025-03-03T06:13:22,SMS Delivered,0
496,2025-01-30T15:35:15,Octane: Quiz Completed: Find The Perfect Eye Shadow   .,0
2377,2025-04-08T14:48:26,Clicked email link,0
204,2025-02-28T22:34:12,Placed Order,1
624,2025-02-22T13:27:03,Viewed Product.,0
538,2025-01-05T07:39:57,Viewed Product XYZ   ,0
1821,2025-04-01T12:27:57,Active on Site,0
1411,2025-03-24T19:46:34,SMS Delivered,0
1701,2025-01-28T19:07:25,Email Open,0
2468,2025-03-11T07:03:32,Active on Site,0
2528,2025-01-15T19:43:58,Active on Site,0
163,2025-01-27T08:54:36,Email Open,0
1658,2025-04-01T20:15:22,Octane: Quiz Completed: Find The Perfect Eye Shadow   .,0
654,2025-03-27T14:55:09,Opened Email,0
1567,2025-01-04T18:59:03,Blotout Viewed Product Xyz,0
601,2025-04-23T15:13:43,Email Open,0
18,2025-03-01T16:47:51,SMS Sent,0
1919,2025-01-25T08:21:13,Octane: Quiz Completed: Find The Perfect Eye Shadow   .,0
2420,2025-02-06T13:46:02,Clicked Email,0
2100,2025-01-07T15:10:06,Black Crow Identified,0
2753,2025-04-11T21:34:14,Viewed Product.,0
858,2025-01-08T15:09:39,Viewed Product XYZ   ,0
1588,2025-03-29T03:34:01,Email Open,0
152,2025-03-24T01:34:16,Placed Order,1
1139,2025-01-09T17:09:08,Clicked Email,0
1359,2025-01-07T04:35:38,SMS Sent,0
1716,2025-02-06T17:01:39,Order Placed,1
1608,2025-01-12T14:32:37,Unsubscribed,0
450,2025-04-12T21:15:13,Clicked email to unsubscribe,0
2384,2025-02-28T14:33:44,Viewed Product.,0
1790,2025-04-03T06:34:41,Blotout Viewed Product Xyz,0
351,2025-03-08T01:23:09,Email Open,0
2002,2025-04-13T15:49:13,SMS Sent,0
2463,2025-03-09T18:54:49,Clicked email link,0
811,2025-02-24T05:25:34,Placed Order,1
236,2025-04-12T10:54:29,Active on Site,0
99,2025-02-10T18:14:01,Placed Order,1
1589,2025-03-21T04:05:19,Email Open,0
2638,2025-03-13T10:45:55,Placed Order,1
2163,2025-02-12T19:36:00,Octane: Quiz Completed: Find The Perfect Eye Shadow   .,0
1584,2025-01-03T22:35:04,Active on Site,0
245,2025-01-29T01:29:33,Blotout Viewed Product Xyz,0
2200,2025-01-07T07:57:56,Viewed Product.,0
1628,2025-03-02T14:46:48,Viewed Product.,0
1396,2025-02-17T14:25:39,Viewed Product XYZ   ,0
1948,2025-03-20T08:46:15,Clicked email link,0
2036,2025-02-10T05:02:24,Octane: Quiz Completed: Find The Perfect Eye Shadow   .,0
791,2025-03-24T00:17:13,Placed Order,1
263,2025-04-29T23:29:49,Viewed Product XYZ   ,0
807,2025-04-14T10:50:02,Viewed Product.,0
1252,2025-01-18T16:04:00,Placed Order,1
2233,2025-03-09T17:21:54,Clicked Email,1
2464,2025-03-21T22:17:20,Unsubscribed,0
1269,2025-01-03T23:07:31,SMS Sent,0
1710,2025-04-20T15:30:01,Viewed Product.,0
2674,2025-02-10T01:20:39,Opened Email,0
8,2025-03-07T18:53:46,Clicked email link,0
105,2025-01-21T23:00:31,Black Crow Identified,0
290,2025-03-09T00:29:13,Order Placed,1
1156,2025-03-20T06:07:19,Email Open,0
871,2025-03-02T06:41:49,SMS Delivered,0
1682,2025-04-15T08:18:35,SMS Delivered,0
2068,2025-04-08T22:23:19,Placed Order,1
636,2025-03-18T10:38:57,Viewed Product.,0
1703,2025-01-25T08:35:35,Clicked email to unsubscribe,1
1683,2025-04-25T18:45:31,Blotout Viewed Product Xyz,0
153,2025-02-18T16:22:32,Viewed Product.,0
1670,2025-01-09T16:18:36,SMS Delivered,0
2614,2025-01-12T22:09:01,Black Crow Identified,0
2504,2025-03-20T13:53:34,Unsubscribed,0
698,2025-01-19T16:50:26,Unsubscribed,0
1799,2025-01-22T23:45:27,Placed Order,1
1186,2025-02-19T19:05:57,Opened Email,1
2248,2025-03-05T13:56:42,Clicked Email,0
2806,2025-04-28T05:52:23,Unsubscribed,0
2298,2025-03-19T14:39:49,Viewed Product XYZ   ,0
2734,2025-01-29T05:30:13,Viewed Product.,0
2980,2025-01-05T06:23:41,Viewed Product.,0
743,2025-04-24T23:15:51,Clicked email link,0
130,2025-03-17T07:20:10,Clicked email to unsubscribe,0
1520,2025-01-02T03:35:23,Blotout Viewed Product Xyz,0
1423,2025-01-06T18:22:17,Viewed Product XYZ   ,0
2576,2025-02-26T21:37:59,Opened Email,0
836,2025-01-28T08:12:27,Octane: Quiz Completed: Find The Perfect Eye Shadow   .,1
1862,2025-02-14T18:35:48,Unsubscribed,0
2315,2025-01-23T20:00:37,Clicked email to unsubscribe,0
311,2025-01-15T12:49:41,Opened Email,0
2716,2025-01-05T17:38:30,SMS Sent,0
1131,2025-03-08T23:51:18,Viewed Product.,0
2076,2025-01-25T16:45:50,Clicked email link,0
1027,2025-02-19T02:27:45,Viewed Product.,1
2564,2025-02-14T21:58:33,Viewed Product XYZ   ,0
2106,2025-04-16T23:55:04,Email Open,0
2384,2025-02-02T08:28:53,Unsubscribed,0
1928,2025-03-21T02:27:35,Black Crow Identified,0
1832,2025-01-28T20:30:15,Clicked Email,0
161,2025-02-16T08:00:40,Clicked email to unsubscribe,0
21,2025-02-16T21:40:04,Clicked Email,0
2849,2025-03-16T05:20:01,Unsubscribed,0
421,2025-02-19T17:38:41,Email Open,0
1403,2025-03-10T17:43:21,Email Open,0
2822,2025-01-16T07:26:30,Clicked Email,0
2884,2025-04-22T18:23:08,Order Placed,1
2999,2025-03-09T01:26:16,Email Open,0
2850,2025-04-26T03:59:55,Order Placed,1
1880,2025-01-22T19:01:50,Order Placed,1
1308,2025-02-27T15:16:12,Order Placed,1
2943,2025-01-12T18:17:34,SMS Sent,0
403,2025-04-05T07:27:22,Viewed Product.,0
